Date,Close,High,Low,Open,Volume,MA_10,MA_50,MA_200,Daily_Return,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,Signal_Line,MACD_Histogram,ATR,ADX,Sentiment_Proxy,Stochastic_K,Stochastic_D,RSI_Lag_1,MACD_Lag_1,ADX_Lag_1,RSI_Lag_2,MACD_Lag_2,ADX_Lag_2,RSI_Lag_3,MACD_Lag_3,ADX_Lag_3,Close_Pct_Change_Lag_1,Volume_Pct_Change_Lag_1,ATR_Lag_1,Close_Pct_Change_Lag_2,Volume_Pct_Change_Lag_2,ATR_Lag_2,Close_Pct_Change_Lag_3,Volume_Pct_Change_Lag_3,ATR_Lag_3,RSI_Change,MACD_Change,ADX_Change,MA_Cross,Target_Up,Target_Pct_Change,Prediction_Probability,Prediction_Direction,Prediction_Correct
2020-11-04,112.08759307861328,112.71165565418494,109.5523379354268,111.29776550877692,138235500,110.37922439575196,113.46755905151367,88.74405410766602,0.0408365291943426,41.14934226329521,113.14558296203612,121.15955797682442,105.13160794724784,-1.0450088297226898,-0.4557936151569713,-0.5892152145657185,3.854424324241754,27.99597910238117,1.028838432645959,53.61910191818353,28.25815832019316,31.14700875483044,-1.2692974161287085,26.776200293501308,27.10730220748738,-1.089344699203764,23.692163968035853,24.220334957108207,-0.6780104708089851,19.651944300503324,0.04083652919434266,0.28442527902594583,3.7081601939962607,0.0568171927298049,0.1250833218710654,3.753432734515425,0.0559431452023571,-0.27348709167793994,3.919199379720207,10.002333508464769,0.22428858640601868,1.2197788088798625,-1,1,0.013664185761266046,0.7039300663882087,1,1
2020-11-05,116.06600952148438,116.64132168469465,113.9597999720388,115.01290102705484,126387100,110.69905853271484,113.3214405822754,88.93794918060303,0.0354938163413038,50.014335812831625,113.3435276031494,121.44459791963494,105.24245728666388,-0.540008667383816,-0.4726366256023403,-0.0673720417814757,3.9888495252490728,29.215757911261043,1.0235304178606297,89.38936979188735,54.97802654072229,41.14934226329521,-1.0450088297226898,27.99597910238117,31.14700875483044,-1.2692974161287085,26.776200293501308,27.10730220748738,-1.089344699203764,23.692163968035853,0.035493816341303885,-0.08571170213150747,3.854424324241754,0.07777978980288669,0.1743350020998955,3.7081601939962607,0.09432766807488879,0.028650515313725755,3.753432734515425,8.864993549536415,0.5050001623388738,1.219778808879873,-1,0,-0.02402694431684904,0.6843741722147307,1,0
2020-11-06,115.93415832519533,116.4323113514343,113.43359348677036,115.57274661299846,114457900,111.0749397277832,113.20218185424804,89.13229866027832,-0.0011360018047718,54.5507539412146,113.43737030029295,121.61636299990464,105.2583776006813,-0.1487173687609271,-0.4078527742340577,0.2591354054731306,3.8715104637102655,31.24631610661328,1.0264358888093736,94.10389330322828,79.03745500443306,50.014335812831625,-0.540008667383816,29.215757911261043,41.14934226329521,-1.0450088297226898,27.99597910238117,31.14700875483044,-1.2692974161287085,26.776200293501308,-0.0011360018047716913,-0.09438621504884592,3.9888495252490728,0.03431749349711022,-0.17200791403076632,3.854424324241754,0.07655543001652432,0.06349396605230795,3.7081601939962607,4.5364181283829765,0.3912912986228889,2.030558195352235,-1,1,0.006740186481432042,0.7349667791183887,1,1
2020-11-09,113.61917877197266,119.15752589443072,113.35545115043828,117.7021241226147,154515300,111.2183448791504,113.04057250976562,89.32640373229981,-0.019968054166824,48.495074831473566,113.0532154083252,120.35109442139954,105.75533639525086,-0.0251260607663539,-0.331307431540517,0.3061813707741631,4.052616735553173,32.615404145937,1.0511847880724527,61.830663893951424,81.77464232968902,54.5507539412146,-0.1487173687609271,31.24631610661328,50.014335812831625,-0.540008667383816,29.215757911261043,41.14934226329521,-1.0450088297226898,27.99597910238117,-0.019968054166824123,0.349974968962387,3.8715104637102655,-0.021081372226024575,0.22255594123134403,3.9888495252490728,0.013664185761266046,0.1177685905574184,3.854424324241754,-6.055679109741035,0.12359130799457319,1.3690880393237208,-1,1,0.024845132982543205,0.703880915162854,1,1
2020-11-10,113.2772979736328,114.85967848302198,111.48001699164712,112.86705172692064,138023400,111.176424407959,112.78958389282226,89.50821941375733,-0.0030090060677694,48.925836926445,112.81285705566408,119.719173439095,105.90654067223312,0.0447185306526165,-0.2561022391018903,0.3008207697545068,4.136612181482138,34.471407892569005,1.0303162986746592,59.47448021468683,71.80301247062216,48.495074831473566,-0.0251260607663539,32.615404145937,54.5507539412146,-0.1487173687609271,31.24631610661328,50.014335812831625,-0.540008667383816,29.215757911261043,-0.0030090060677695485,-0.10673311963281307,4.052616735553173,-0.022916976238444242,0.2058879290988216,3.8715104637102655,-0.02402694431684904,0.0920687316980926,3.9888495252490728,0.4307620949714348,0.0698445914189704,1.8560037466320054,-1,1,0.0283693895032171,0.7443770222702372,1,1
2020-11-11,116.715576171875,116.85232493510752,113.73639817031066,114.4689840243058,112295000,112.00488510131837,112.5071208190918,89.69917655944825,0.0303527561104299,55.63963868061307,112.74002494812012,119.43588543579284,106.0441644604474,0.3732090664599923,-0.1302399779895137,0.5034490444495061,4.151678765252343,35.14096218254177,1.0273960386905432,83.17050238033227,68.15854882965684,48.925836926445,0.0447185306526165,34.471407892569005,48.495074831473566,-0.0251260607663539,32.615404145937,54.5507539412146,-0.1487173687609271,31.24631610661328,0.0303527561104302,-0.18640607317309965,4.136612181482138,0.027252418415350865,-0.27324349109764534,4.052616735553173,0.006740186481432042,-0.018896904451330965,3.8715104637102655,6.713801754168067,0.3284905358073758,0.6695542899727656,-1,1,0.006778730805514499,0.7039680076337529,1,1
2020-11-12,116.44206237792967,117.7314130027431,115.81692313270185,116.84254616591036,103162300,112.40425338745118,112.27340286254883,89.88933498382568,-0.0023434215287815,56.33118364391489,112.67691917419434,119.19727954032058,106.1565588080681,0.6045015874021971,0.0167083350888284,0.5877932523133687,4.1303224675305055,35.86132103638455,1.0165303119635432,81.28549234035022,74.6434916451231,55.63963868061307,0.3732090664599923,35.14096218254177,48.925836926445,0.0447185306526165,34.471407892569005,48.495074831473566,-0.0251260607663539,32.615404145937,-0.0023434215287816418,-0.08132775279398019,4.151678765252343,0.0279382052795214,-0.2525738389287614,4.136612181482138,0.024845132982543205,-0.33234896479507203,4.052616735553173,0.6915449633018227,0.23129252094220476,0.7203588538427823,1,1,0.0015099302896406375,0.4237459863598686,0,0
2020-11-13,116.49090576171876,116.8913821021024,115.13318074907436,116.66672664224632,81581900,113.43841705322264,112.24582214355468,90.09712070465088,0.0004194651210362,56.3817485792316,112.69865226745604,119.26914344927148,106.12816108564064,0.7827211077885039,0.1699108896287635,0.6128102181597403,4.000292672448552,36.42008143346129,1.0152710221466037,81.62211254330602,82.02603575466283,56.33118364391489,0.6045015874021971,35.86132103638455,55.63963868061307,0.3732090664599923,35.14096218254177,48.925836926445,0.0447185306526165,34.471407892569005,0.0004194651210365219,-0.20918882188551435,4.1303224675305055,-0.001924939391340419,-0.2735037178859254,4.151678765252343,0.0283693895032171,-0.4089270370096665,4.136612181482138,0.05056493531670725,0.17821952038630684,0.558760397076739,1,0,-0.010313519897180767,0.37349501867408713,0,1
2020-11-16,117.50675964355467,118.1807334795776,115.40667896087976,116.15879706701332,91183000,114.58294525146484,112.2369985961914,90.31101474761962,0.0087204565471734,55.73150617268082,112.91939239501951,119.83318664671998,106.00559814331908,0.9944686643881936,0.3348224445806496,0.6596462198075441,4.007598834128842,36.46412433647235,1.02403720948974,88.62320283127279,83.84360257164302,56.3817485792316,0.7827211077885039,36.42008143346129,56.33118364391489,0.6045015874021971,35.86132103638455,55.63963868061307,0.3732090664599923,35.14096218254177,0.008720456547173239,0.11768664372857218,4.000292672448552,0.00914357959557055,-0.11612090851018253,4.1303224675305055,0.006778730805514499,-0.18800480876263415,4.151678765252343,-0.650242406550781,0.2117475565996897,0.04404290301106073,1,0,-0.013798930336012871,0.37352146597406355,0,1
2020-11-17,116.61788177490234,117.86816024947451,116.19786565120256,116.77417031034764,74271000,115.47574234008788,112.36914337158204,90.50812911987305,-0.0075644828548474,64.18240389350487,113.02109336853027,120.09594309932314,105.9462436377374,1.078127134716098,0.4834833826077393,0.5946437521083587,3.743831174970976,36.121473401268176,1.0143745721051864,82.49720939394537,84.24750825617473,55.73150617268082,0.9944686643881936,36.46412433647235,56.3817485792316,0.7827211077885039,36.42008143346129,56.33118364391489,0.6045015874021971,35.86132103638455,-0.007564482854847232,-0.1854731693407763,4.007598834128842,0.0010900079482882852,-0.0896142404136212,4.000292672448552,0.0015099302896406375,-0.2800567649228449,4.1303224675305055,8.450897720824052,0.0836584703279043,-0.3426509352041762,1,0,-0.017170571094301645,0.29850186681387186,0,1
2020-11-18,115.28947448730467,117.03791358767974,115.2601722460426,115.85600932586726,76322100,115.79593048095704,112.38696090698242,90.69545406341553,-0.0113911114434557,55.42733951521977,113.08757743835449,120.22428922709352,105.95086564961544,1.0254153590710189,0.5918697779003953,0.4335455811706236,3.4717184316033456,35.776753991826816,1.0154237262273238,73.34205477381835,81.48748899967883,64.18240389350487,1.078127134716098,36.121473401268176,55.73150617268082,0.9944686643881936,36.46412433647235,56.3817485792316,0.7827211077885039,36.42008143346129,-0.011391111443455837,0.027616431716282364,3.743831174970976,-0.018869426431091463,-0.16297884474079594,4.007598834128842,-0.010313519897180767,-0.06447263424852812,4.000292672448552,-8.755064378285098,-0.052711775645079006,-0.34471940944136037,1,0,-0.03541480629428895,0.3676946880893532,0,1
2020-11-19,115.88529205322266,116.29553826630796,114.09778111474732,114.85966906826212,74113000,115.77785873413086,112.49138763427734,90.8812066268921,0.0051680135464888,73.78047098794465,113.23845863342284,120.48238394705751,105.9945333197882,1.0199609206294724,0.6774880064462108,0.3424729141832616,3.099363757639272,31.12763847282556,1.0192620498846543,77.44832699341103,77.76253038705825,55.42733951521977,1.0254153590710189,35.776753991826816,64.18240389350487,1.078127134716098,36.121473401268176,55.73150617268082,0.9944686643881936,36.46412433647235,0.005168013546488881,-0.028944434180925294,3.4717184316033456,-0.006281967315216241,-0.002127344454767033,3.743831174970976,-0.013798930336012871,-0.18720594847723804,4.007598834128842,18.353131472724883,-0.005454438441546472,-4.649115519001256,1,0,-0.029248056380678622,0.37352200478057385,0,1
2020-11-20,114.61548614501952,116.0122833606363,114.566651563308,115.88530450548863,73604300,115.64599151611328,112.59947631835938,91.06596130371094,-0.0109574380467535,69.75280605907919,113.36046562194824,120.61119247114462,106.10973877275184,0.902768955718841,0.7225441963007369,0.1802247594181041,2.968599451515456,26.70064688953959,1.0126182600050022,65.42041619402953,72.0702659870863,73.78047098794465,1.0199609206294724,31.12763847282556,55.42733951521977,1.0254153590710189,35.776753991826816,64.18240389350487,1.078127134716098,36.121473401268176,-0.010957438046753643,-0.0068638430504769365,3.099363757639272,-0.005846052688525116,-0.03560960717799955,3.4717184316033456,-0.017170571094301645,-0.008976585746792165,3.743831174970976,-4.0276649288654625,-0.11719196491063144,-4.426991583285968,1,0,-0.011164103609687004,0.6093356254741397,1,0
2020-11-23,111.2065200805664,114.88898878015578,111.1088434668693,114.45920273719096,127959300,115.40472564697264,112.57385879516602,91.23182666778564,-0.029742630591296,57.50348452985952,113.31153526306151,120.60871736913413,106.01435315698892,0.5287236110522144,0.6837800792510325,-0.155056468198818,3.046376455496577,21.0161556420274,1.0340220021677542,17.221757160816054,53.36350011608554,69.75280605907919,0.902768955718841,26.70064688953959,73.78047098794465,1.0199609206294724,31.12763847282556,55.42733951521977,1.0254153590710189,35.776753991826816,-0.029742630591295893,0.7384758770887028,2.968599451515456,-0.040374165605997936,0.7265432515213255,3.099363757639272,-0.03541480629428895,0.6765694340171458,3.4717184316033456,-12.24932152921967,-0.37404534466662653,-5.684491247512192,1,1,0.024066652849490833,0.703959875449718,1,1
2020-11-24,112.4958724975586,113.1600839141216,109.9757755830476,111.2651337318888,113874200,115.32658309936524,112.57051803588868,91.40649280548097,0.0115942160231079,51.004385105506046,113.2515037536621,120.55510267851623,105.94790482880796,0.3324971251497999,0.613523488430786,-0.281026363280986,2.915130995893787,20.727894780833072,1.0289546340018252,27.44680294111987,36.69632543198848,57.50348452985952,0.5287236110522144,21.0161556420274,69.75280605907919,0.902768955718841,26.70064688953959,73.78047098794465,1.0199609206294724,31.12763847282556,0.01159421602310795,-0.11007484411058832,3.046376455496577,-0.018493257052358825,0.5471134159281454,2.968599451515456,-0.029248056380678622,0.5364942722599275,3.099363757639272,-6.499099424353474,-0.19622648590241454,-0.2882608611943276,1,1,0.03368931924924823,0.5828176633829996,1,1
2020-11-25,113.33590698242188,114.0391905490455,112.49587466142678,112.86705623950492,76499200,114.98861618041992,112.650479888916,91.57614952087404,0.0074672471639483,42.05740403362419,113.49675064086914,120.43927857632416,106.55422270541412,0.2419805822791687,0.5392149072004626,-0.2972343249212938,2.700101670565612,20.439633919638744,1.0137188665118926,36.59576099786253,27.08810703326615,51.004385105506046,0.3324971251497999,20.727894780833072,57.50348452985952,0.5287236110522144,21.0161556420274,69.75280605907919,0.902768955718841,26.70064688953959,0.0074672471639483096,-0.3282130631872716,2.915130995893787,0.01914804006377313,-0.4021599055324623,3.046376455496577,-0.011164103609687004,0.03933058258824551,2.968599451515456,-8.946981071881858,-0.09051654287063121,-0.2882608611943276,1,1,0.05765745837609071,0.7038954626572201,1,1
2020-11-27,113.88288879394533,114.76199315028312,113.52148460740727,113.86335645369218,46691300,114.73269882202148,112.77628967285156,91.7513682937622,0.0048262005050903,44.17305715112983,113.56847610473632,120.49502194329636,106.6419302661763,0.2119393261655346,0.473759790993477,-0.2618204648279423,2.5877708350797044,20.54582304269852,1.0109275221969294,42.553032683254735,35.53186554074571,42.05740403362419,0.2419805822791687,20.439633919638744,51.004385105506046,0.3324971251497999,20.727894780833072,57.50348452985952,0.5287236110522144,21.0161556420274,0.004826200505090528,-0.3896498264034134,2.700101670565612,0.012329486101072984,-0.589974726496432,2.915130995893787,0.024066652849490833,-0.6351081945587387,3.046376455496577,2.1156531175056443,-0.03004125611363409,0.10618912305977446,1,1,0.05566516409548461,0.7038973570393856,1,1
2020-11-30,116.28578186035156,118.16119960518924,114.09778703912656,114.2540755773202,169410200,114.71218643188476,113.01841445922852,91.93850440979004,0.0210996848767504,57.53724555216318,114.0753017425537,120.14667721251196,108.00392627259544,0.3776712438962022,0.4545420815740221,-0.0768708376778198,2.4789305541690965,21.499433506329144,1.0356134213599535,76.9047977683415,52.017863816486255,44.17305715112983,0.2119393261655346,20.54582304269852,42.05740403362419,0.2419805822791687,20.439633919638744,51.004385105506046,0.3324971251497999,20.727894780833072,0.02109968487675018,2.628303345591149,2.5877708350797044,0.02602771669165005,1.2145355768426338,2.700101670565612,0.03368931924924823,0.48769607162992146,2.915130995893787,13.364188401033346,0.16573191773066762,0.9536104636306248,1,1,0.03267544996296379,0.7039454403862682,1,1
2020-12-01,119.87056732177734,120.60315308283556,117.22349166609008,118.20027268083436,127728200,114.94856719970704,113.26904830932617,92.15078426361084,0.030827375488869,65.74894857330719,114.76575622558592,120.09535143732558,109.43616101384627,0.7891800339824471,0.5214696720557072,0.2677103619267399,2.545909820676891,21.219066973847163,1.0288309226138084,93.10661768556898,70.85481604572173,57.53724555216318,0.3776712438962022,21.499433506329144,44.17305715112983,0.2119393261655346,20.54582304269852,42.05740403362419,0.2419805822791687,20.439633919638744,0.030827375488869047,-0.24604185580325155,2.4789305541690965,0.05257750827401164,1.7355888570247564,2.5877708350797044,0.05765745837609071,0.6696671337739479,2.700101670565612,8.211703021144011,0.41150879008624486,-0.28036653248198107,1,0,-0.0038298271826523456,0.3734749781550785,0,1
2020-12-02,120.22219848632812,120.5054658499052,118.08304586787362,119.18680563443502,89004200,115.3089988708496,113.49297653198242,92.35921634674072,0.0029334237119849,59.824802913966174,115.39237060546876,120.13354617845884,110.65119503247868,1.1306440503505542,0.6433045477146766,0.4873395026358775,2.463580750716667,21.40815977634373,1.0205145452018751,96.41534709277973,88.80892084889673,65.74894857330719,0.7891800339824471,21.219066973847163,57.53724555216318,0.3776712438962022,21.499433506329144,44.17305715112983,0.2119393261655346,20.54582304269852,0.002933423711984906,-0.30317502321335466,2.545909820676891,0.033851228955091184,-0.4746231336719985,2.4789305541690965,0.05566516409548461,0.9062266417940816,2.5877708350797044,-5.924145659341015,0.3414640163681071,0.18909280249656746,1,1,0.005443792659922897,0.6367115508724652,1,1
2020-12-03,120.0854721069336,120.9059646626562,119.37241861729504,120.65199948730223,78967600,115.7885986328125,113.8056344604492,92.570993309021,-0.0011372806446396,60.286900766042365,115.79226455688476,120.70582016452606,110.87870894924346,1.37438105797672,0.7895198497670852,0.5848612082096347,2.436370477525231,21.68374636776716,1.0128467368184744,92.49333611937868,94.00510029924244,59.824802913966174,1.1306440503505542,21.40815977634373,65.74894857330719,0.7891800339824471,21.219066973847163,57.53724555216318,0.3776712438962022,21.499433506329144,-0.0011372806446396933,-0.11276546500052809,2.463580750716667,0.001792806941335101,-0.3817528157446829,2.545909820676891,0.03267544996296379,-0.5338675003039959,2.4789305541690965,0.4620978520761909,0.2437370076261658,0.2755865914234299,1,1,0.011712886843915804,0.48326376597634857,0,0
2020-12-04,119.41148376464844,120.0073208033349,118.69843031675794,119.75335564285018,78260400,116.14121780395509,114.08336029052734,92.78819747924804,-0.005612571866187,57.96487022957942,115.95953826904297,121.13322855013551,110.78584798795042,1.4959151869832823,0.9307989172103246,0.5651162697729577,2.409859080178632,22.159698729388342,1.011027024393533,86.32703526789062,91.74523949334969,60.286900766042365,1.37438105797672,21.68374636776716,59.824802913966174,1.1306440503505542,21.40815977634373,65.74894857330719,0.7891800339824471,21.219066973847163,-0.005612571866187022,-0.008955571652171312,2.436370477525231,-0.006743469441476635,-0.1207111574509967,2.463580750716667,-0.0038298271826523456,-0.38728957270203446,2.545909820676891,-2.3220305364629468,0.12153412900656235,0.47595236162118226,1,0,-0.0038444872575168487,0.4692116755845005,0,1
